userid,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Z0,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,YAVG,ZAVG,XABSOLDEV,YABSOLDEV,ZABSOLDEV,XSTANDDEV,YSTANDDEV,ZSTANDDEV,RESULTANT,label
3,0.15,0.13,0.13,0.08,0.14,0.09,0.11,0.05,0.1,0.04,0.11,0.13,0.05,0.13,0.12,0.11,0.09,0.11,0.09,0.09,0.09,0.1,0.08,0.13,0.1,0.12,0.08,0.08,0.12,0.11,8.62,0.83,4.45,3.72,2.81,5.22,4.51,5.22,10.66,Walking
3,0.17,0.13,0.13,0.12,0.13,0.09,0.11,0.07,0.04,0.04,0.13,0.08,0.08,0.09,0.17,0.09,0.08,0.11,0.1,0.08,0.09,0.08,0.08,0.13,0.11,0.11,0.08,0.06,0.14,0.13,8.76,0.96,4.69,3.61,2.79,5.47,4.39,5.47,10.8,Walking
3,0.17,0.16,0.11,0.11,0.06,0.08,0.08,0.13,0.08,0.03,0.1,0.11,0.12,0.15,0.08,0.1,0.08,0.09,0.1,0.09,0.07,0.08,0.09,0.09,0.16,0.13,0.11,0.08,0.1,0.11,8.57,0.9,4.63,3.8,2.54,5.54,4.49,5.54,10.59,Walking
3,0.04,0.02,0.02,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.01,0.03,0.01,0.0,0.01,0.01,0.0,0.01,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.01,0.77,-0.08,0.63,0.7,0.23,6.91,7.89,6.91,1.05,Walking
3,0.0,0.13,0.07,0.13,0.07,0.09,0.11,0.13,0.18,0.12,0.01,0.06,0.07,0.08,0.05,0.02,0.07,0.12,0.08,0.39,0.07,0.11,0.08,0.08,0.09,0.15,0.15,0.13,0.08,0.07,6.54,0.83,8.1,6.98,4.81,10.52,7.93,10.52,13.78,Jogging
3,0.0,0.19,0.1,0.1,0.13,0.09,0.11,0.06,0.13,0.12,0.06,0.09,0.06,0.09,0.1,0.09,0.05,0.2,0.18,0.11,0.12,0.05,0.06,0.13,0.12,0.13,0.11,0.11,0.06,0.12,1.11,0.41,10.02,3.86,5.39,12.06,5.04,12.06,13.21,Jogging
3,0.0,0.22,0.1,0.11,0.09,0.1,0.11,0.09,0.08,0.12,0.12,0.09,0.07,0.07,0.13,0.12,0.1,0.13,0.09,0.1,0.12,0.11,0.12,0.05,0.16,0.06,0.13,0.1,0.07,0.12,0.11,-0.15,10.38,3.84,5.45,12.35,5.2,12.35,13.56,Jogging
3,0.0,0.23,0.08,0.09,0.12,0.06,0.11,0.1,0.11,0.12,0.11,0.07,0.09,0.12,0.14,0.09,0.12,0.08,0.13,0.08,0.13,0.13,0.06,0.06,0.11,0.13,0.12,0.11,0.09,0.08,-0.08,0.01,10.15,3.6,5.25,12.29,4.97,12.29,13.32,Jogging
3,0.0,0.22,0.09,0.06,0.12,0.11,0.13,0.06,0.11,0.12,0.12,0.1,0.13,0.09,0.1,0.09,0.13,0.07,0.08,0.12,0.13,0.13,0.11,0.04,0.11,0.09,0.1,0.12,0.09,0.1,-0.33,-0.22,10.03,3.92,5.4,12.08,5.23,12.08,13.34,Jogging
3,0.0,0.21,0.1,0.11,0.08,0.11,0.1,0.1,0.13,0.09,0.08,0.11,0.08,0.15,0.06,0.08,0.09,0.17,0.12,0.09,0.09,0.09,0.08,0.11,0.1,0.13,0.13,0.09,0.14,0.07,0.02,0.63,10.17,3.72,5.08,12.29,4.79,12.29,13.22,Jogging
3,0.0,0.18,0.09,0.12,0.1,0.12,0.09,0.09,0.12,0.1,0.11,0.11,0.09,0.14,0.1,0.1,0.09,0.1,0.1,0.08,0.09,0.16,0.12,0.08,0.09,0.08,0.07,0.11,0.14,0.1,-0.52,0.21,9.87,3.62,5.62,11.92,4.86,11.92,13.2,Jogging
3,0.0,0.21,0.09,0.1,0.13,0.08,0.11,0.11,0.09,0.11,0.11,0.12,0.09,0.06,0.11,0.12,0.14,0.1,0.08,0.1,0.09,0.1,0.14,0.08,0.13,0.07,0.09,0.09,0.14,0.09,-0.25,0.24,10.06,3.69,5.52,12.07,4.99,12.07,13.25,Jogging
3,0.0,0.21,0.08,0.12,0.11,0.09,0.14,0.1,0.08,0.1,0.1,0.13,0.09,0.1,0.08,0.08,0.11,0.12,0.12,0.09,0.09,0.12,0.1,0.09,0.09,0.1,0.09,0.14,0.11,0.11,-0.06,0.63,10.09,3.83,5.42,12.12,4.97,12.12,13.23,Jogging
3,0.0,0.19,0.09,0.1,0.15,0.1,0.08,0.09,0.11,0.11,0.1,0.14,0.09,0.08,0.07,0.1,0.13,0.13,0.12,0.06,0.08,0.13,0.11,0.09,0.11,0.11,0.07,0.1,0.09,0.12,-0.32,0.19,10.09,3.76,5.32,12.03,4.92,12.03,13.19,Jogging
3,0.0,0.21,0.09,0.15,0.1,0.07,0.09,0.1,0.13,0.07,0.06,0.14,0.1,0.09,0.11,0.1,0.08,0.13,0.15,0.08,0.08,0.07,0.09,0.12,0.12,0.12,0.12,0.14,0.11,0.05,0.05,0.53,10.48,3.49,4.76,12.52,4.44,12.52,13.19,Jogging
3,0.0,0.16,0.15,0.09,0.11,0.14,0.09,0.12,0.07,0.08,0.08,0.12,0.11,0.1,0.07,0.11,0.1,0.16,0.12,0.06,0.1,0.08,0.09,0.15,0.09,0.12,0.1,0.11,0.1,0.08,-0.22,0.25,10.23,3.4,5.13,12.18,4.42,12.18,13.05,Jogging
3,0.0,0.23,0.12,0.12,0.05,0.11,0.11,0.1,0.09,0.1,0.11,0.08,0.11,0.11,0.07,0.12,0.11,0.11,0.12,0.09,0.11,0.08,0.08,0.15,0.1,0.1,0.08,0.11,0.14,0.08,-0.05,0.39,10.7,3.85,5.26,12.72,5.22,12.72,13.72,Jogging
3,0.0,0.22,0.08,0.11,0.13,0.07,0.11,0.1,0.1,0.11,0.12,0.1,0.08,0.08,0.14,0.11,0.11,0.09,0.09,0.1,0.08,0.15,0.11,0.1,0.11,0.1,0.11,0.08,0.08,0.12,-0.29,0.17,10.19,3.92,5.21,12.2,5.3,12.2,13.33,Jogging
3,0.0,0.19,0.13,0.12,0.06,0.11,0.11,0.09,0.09,0.13,0.1,0.12,0.1,0.13,0.1,0.1,0.1,0.08,0.11,0.09,0.1,0.11,0.13,0.11,0.09,0.09,0.09,0.08,0.12,0.1,-0.36,0.09,10.16,3.83,5.37,12.21,5.17,12.21,13.42,Jogging
3,0.0,0.21,0.11,0.1,0.09,0.1,0.09,0.14,0.1,0.08,0.08,0.12,0.13,0.1,0.13,0.08,0.09,0.1,0.12,0.07,0.09,0.07,0.1,0.14,0.11,0.1,0.1,0.13,0.09,0.1,-0.24,0.55,10.22,3.43,4.98,12.33,4.58,12.33,13.17,Jogging
3,0.0,0.23,0.12,0.1,0.09,0.11,0.09,0.08,0.12,0.1,0.1,0.07,0.13,0.12,0.08,0.11,0.09,0.1,0.11,0.12,0.1,0.08,0.09,0.09,0.14,0.1,0.14,0.1,0.08,0.11,0.11,0.43,10.56,3.86,4.95,12.63,5.07,12.63,13.59,Jogging
3,0.0,0.19,0.12,0.11,0.07,0.1,0.11,0.11,0.09,0.12,0.12,0.1,0.08,0.12,0.09,0.09,0.12,0.08,0.09,0.13,0.12,0.09,0.11,0.11,0.1,0.1,0.08,0.08,0.11,0.12,-0.03,0.16,10.08,4.08,5.52,12.15,5.38,12.15,13.51,Jogging
3,0.0,0.21,0.11,0.07,0.12,0.09,0.1,0.13,0.08,0.11,0.15,0.07,0.09,0.11,0.09,0.12,0.11,0.08,0.08,0.11,0.12,0.14,0.09,0.08,0.12,0.07,0.09,0.09,0.1,0.12,-0.31,0.03,10.15,4.24,5.69,12.16,5.89,12.16,13.71,Jogging
3,0.0,0.19,0.09,0.09,0.12,0.11,0.1,0.1,0.12,0.11,0.12,0.07,0.1,0.13,0.11,0.11,0.09,0.11,0.09,0.08,0.11,0.09,0.13,0.1,0.11,0.09,0.08,0.08,0.09,0.13,-0.51,0.2,9.68,3.72,5.42,11.79,5.12,11.79,12.97,Jogging
3,0.0,0.2,0.12,0.09,0.1,0.11,0.08,0.11,0.1,0.11,0.11,0.1,0.11,0.1,0.09,0.11,0.1,0.11,0.11,0.09,0.11,0.09,0.15,0.08,0.09,0.09,0.1,0.07,0.11,0.12,-0.17,0.08,10.24,3.86,5.51,12.29,5.17,12.29,13.56,Jogging
3,0.0,0.2,0.13,0.07,0.09,0.14,0.1,0.08,0.11,0.1,0.13,0.09,0.13,0.09,0.09,0.11,0.12,0.08,0.07,0.11,0.13,0.08,0.12,0.07,0.09,0.12,0.1,0.07,0.13,0.1,-0.52,0.02,10.25,3.83,5.42,12.28,5.08,12.28,13.63,Jogging
3,0.0,0.2,0.11,0.1,0.11,0.12,0.08,0.11,0.1,0.1,0.15,0.07,0.11,0.12,0.09,0.08,0.13,0.08,0.08,0.12,0.13,0.15,0.1,0.08,0.11,0.08,0.09,0.11,0.1,0.09,-0.47,-0.4,10.26,4.07,5.48,12.28,5.42,12.28,13.63,Jogging
3,0.0,0.22,0.1,0.08,0.12,0.11,0.1,0.1,0.1,0.1,0.09,0.12,0.1,0.12,0.14,0.07,0.08,0.11,0.12,0.07,0.13,0.06,0.1,0.15,0.09,0.07,0.11,0.09,0.12,0.11,-0.33,0.11,10.23,3.64,5.59,12.3,4.9,12.3,13.62,Jogging
3,0.0,0.17,0.11,0.12,0.1,0.09,0.12,0.11,0.1,0.1,0.11,0.12,0.11,0.12,0.07,0.13,0.08,0.12,0.08,0.09,0.13,0.09,0.11,0.11,0.08,0.11,0.07,0.1,0.12,0.1,-0.54,-0.02,9.87,3.62,5.53,11.88,4.85,11.88,13.13,Jogging
3,0.0,0.16,0.11,0.13,0.11,0.11,0.09,0.09,0.1,0.11,0.07,0.11,0.12,0.07,0.11,0.09,0.11,0.12,0.13,0.08,0.08,0.09,0.09,0.1,0.15,0.08,0.06,0.14,0.1,0.13,-0.02,0.84,10.09,3.6,5.38,12.09,4.76,12.09,13.16,Jogging
3,0.0,0.18,0.11,0.1,0.1,0.13,0.1,0.11,0.1,0.08,0.1,0.12,0.11,0.08,0.12,0.12,0.1,0.07,0.12,0.08,0.09,0.11,0.08,0.14,0.1,0.09,0.12,0.08,0.13,0.1,-0.4,0.18,9.95,3.7,5.22,11.99,4.96,11.99,13.05,Jogging
3,0.0,0.22,0.11,0.09,0.14,0.09,0.08,0.11,0.08,0.1,0.09,0.14,0.1,0.06,0.11,0.12,0.09,0.07,0.16,0.08,0.09,0.09,0.06,0.16,0.1,0.07,0.1,0.11,0.12,0.12,-0.2,0.71,10.69,3.72,5.48,12.59,4.83,12.59,13.81,Jogging
3,0.0,0.2,0.09,0.11,0.09,0.13,0.1,0.09,0.11,0.11,0.1,0.13,0.13,0.07,0.09,0.11,0.1,0.11,0.08,0.11,0.12,0.11,0.12,0.08,0.1,0.08,0.08,0.12,0.1,0.13,-0.33,0.08,9.97,3.86,5.75,12.06,5.06,12.06,13.51,Jogging
3,0.0,0.2,0.12,0.12,0.1,0.08,0.12,0.11,0.1,0.08,0.05,0.18,0.11,0.11,0.1,0.07,0.11,0.1,0.1,0.08,0.1,0.06,0.13,0.1,0.08,0.14,0.1,0.1,0.12,0.08,-0.33,0.3,10.42,3.41,5.06,12.44,4.35,12.44,13.36,Jogging
3,0.0,0.21,0.1,0.1,0.07,0.15,0.1,0.1,0.11,0.09,0.09,0.11,0.11,0.11,0.11,0.1,0.1,0.11,0.09,0.1,0.1,0.08,0.1,0.11,0.09,0.13,0.11,0.1,0.1,0.1,-0.2,0.2,10.09,3.76,5.07,12.15,5.03,12.15,13.17,Jogging
3,0.0,0.22,0.11,0.09,0.1,0.09,0.09,0.1,0.11,0.11,0.12,0.07,0.11,0.12,0.12,0.1,0.08,0.11,0.08,0.11,0.09,0.12,0.13,0.09,0.1,0.07,0.11,0.12,0.09,0.11,-0.27,0.3,10.13,3.77,5.4,12.24,5.17,12.24,13.39,Jogging
3,0.0,0.22,0.1,0.1,0.08,0.09,0.1,0.12,0.1,0.12,0.12,0.08,0.12,0.14,0.11,0.15,0.1,0.03,0.09,0.1,0.09,0.13,0.12,0.09,0.09,0.08,0.12,0.12,0.07,0.11,-0.46,0.1,10.03,3.71,5.36,12.22,5.3,12.22,13.35,Jogging
3,0.0,0.21,0.08,0.1,0.09,0.09,0.15,0.11,0.08,0.11,0.14,0.07,0.12,0.11,0.1,0.1,0.11,0.1,0.08,0.09,0.1,0.11,0.09,0.12,0.09,0.14,0.11,0.06,0.11,0.1,-0.56,-0.18,9.87,4.0,5.1,11.96,5.53,11.96,13.15,Jogging
3,0.0,0.2,0.09,0.1,0.1,0.09,0.11,0.11,0.1,0.13,0.15,0.06,0.09,0.06,0.17,0.11,0.12,0.07,0.08,0.12,0.11,0.1,0.1,0.1,0.08,0.13,0.08,0.1,0.12,0.1,-0.14,0.34,9.97,4.12,5.24,12.07,5.75,12.07,13.19,Jogging
3,0.0,0.11,0.09,0.11,0.1,0.08,0.06,0.09,0.08,0.04,0.07,0.06,0.09,0.06,0.12,0.06,0.1,0.1,0.05,0.07,0.05,0.08,0.05,0.07,0.09,0.12,0.08,0.09,0.06,0.08,-0.06,0.64,7.63,2.59,3.56,12.15,4.89,12.15,9.68,Jogging
3,0.11,0.13,0.2,0.17,0.15,0.09,0.09,0.06,0.01,0.01,0.07,0.07,0.04,0.12,0.08,0.08,0.1,0.16,0.18,0.13,0.06,0.07,0.09,0.08,0.09,0.13,0.13,0.09,0.12,0.16,8.0,1.11,4.82,3.24,2.65,5.67,4.06,5.67,10.3,Walking
3,0.12,0.09,0.13,0.17,0.11,0.09,0.09,0.12,0.05,0.05,0.08,0.07,0.08,0.1,0.08,0.07,0.15,0.15,0.15,0.09,0.08,0.06,0.07,0.13,0.15,0.12,0.15,0.11,0.07,0.08,7.51,0.43,5.82,3.08,2.21,6.86,3.97,6.86,10.29,Walking
3,0.14,0.07,0.11,0.15,0.17,0.1,0.04,0.16,0.06,0.02,0.07,0.11,0.07,0.11,0.05,0.1,0.15,0.14,0.13,0.1,0.09,0.08,0.12,0.12,0.11,0.16,0.07,0.09,0.1,0.09,7.43,0.53,5.77,3.25,2.62,6.76,4.16,6.76,10.29,Walking
3,0.14,0.08,0.13,0.15,0.09,0.08,0.14,0.1,0.1,0.03,0.09,0.09,0.09,0.06,0.09,0.09,0.14,0.13,0.11,0.14,0.09,0.08,0.05,0.15,0.11,0.15,0.15,0.06,0.06,0.12,7.5,0.54,5.95,3.38,2.45,7.0,4.3,7.0,10.45,Walking
3,0.07,0.13,0.1,0.13,0.09,0.14,0.13,0.14,0.07,0.02,0.07,0.1,0.08,0.08,0.1,0.13,0.09,0.16,0.13,0.09,0.07,0.09,0.14,0.09,0.1,0.12,0.11,0.13,0.1,0.08,7.16,0.42,6.12,2.93,2.35,7.04,3.72,7.04,10.22,Walking
3,0.09,0.16,0.11,0.1,0.09,0.14,0.07,0.16,0.07,0.04,0.06,0.12,0.11,0.06,0.11,0.09,0.13,0.1,0.11,0.13,0.08,0.16,0.12,0.09,0.11,0.08,0.08,0.13,0.09,0.09,7.18,0.38,5.99,3.2,2.68,7.07,4.05,7.07,10.28,Walking
3,0.07,0.13,0.09,0.11,0.11,0.16,0.07,0.18,0.07,0.04,0.06,0.12,0.06,0.11,0.11,0.1,0.11,0.11,0.13,0.11,0.08,0.18,0.11,0.1,0.09,0.05,0.08,0.11,0.14,0.09,7.3,0.41,6.38,3.13,2.81,7.33,3.95,7.33,10.56,Walking
3,0.1,0.11,0.11,0.12,0.08,0.09,0.11,0.13,0.14,0.03,0.12,0.08,0.08,0.1,0.05,0.1,0.12,0.12,0.13,0.11,0.14,0.13,0.11,0.07,0.11,0.09,0.08,0.08,0.09,0.12,7.18,0.21,6.33,3.37,2.87,7.4,4.24,7.4,10.65,Walking
3,0.05,0.15,0.09,0.09,0.14,0.12,0.1,0.09,0.13,0.07,0.1,0.06,0.1,0.06,0.13,0.11,0.1,0.11,0.14,0.1,0.12,0.13,0.11,0.08,0.07,0.09,0.12,0.08,0.12,0.1,7.22,0.35,6.55,3.17,2.77,7.56,4.04,7.56,10.68,Walking
3,0.06,0.14,0.15,0.08,0.12,0.13,0.07,0.11,0.09,0.08,0.1,0.11,0.12,0.07,0.12,0.08,0.12,0.12,0.09,0.11,0.09,0.14,0.1,0.14,0.04,0.09,0.14,0.09,0.06,0.13,6.83,0.57,6.44,3.19,2.81,7.58,4.02,7.58,10.35,Walking
3,0.05,0.16,0.12,0.08,0.17,0.05,0.12,0.08,0.12,0.07,0.09,0.1,0.09,0.1,0.08,0.11,0.19,0.08,0.08,0.11,0.11,0.11,0.1,0.09,0.06,0.09,0.15,0.13,0.07,0.13,6.9,0.64,6.48,2.99,2.7,7.55,3.84,7.55,10.36,Walking
3,0.07,0.15,0.12,0.09,0.11,0.1,0.07,0.1,0.1,0.12,0.16,0.08,0.11,0.08,0.09,0.08,0.1,0.11,0.07,0.14,0.12,0.07,0.13,0.11,0.11,0.12,0.08,0.09,0.06,0.13,6.82,0.4,6.58,3.67,2.74,7.84,4.63,7.84,10.49,Walking
3,0.05,0.14,0.08,0.11,0.1,0.1,0.1,0.14,0.12,0.09,0.1,0.07,0.1,0.09,0.15,0.12,0.1,0.14,0.06,0.1,0.06,0.08,0.11,0.12,0.13,0.15,0.1,0.09,0.08,0.11,6.75,0.6,6.84,2.88,2.5,7.89,3.8,7.89,10.39,Walking
3,0.08,0.16,0.07,0.08,0.1,0.12,0.1,0.1,0.13,0.08,0.1,0.1,0.1,0.09,0.14,0.13,0.06,0.11,0.07,0.13,0.08,0.12,0.09,0.16,0.08,0.13,0.09,0.09,0.13,0.06,6.82,0.46,6.59,3.13,2.58,7.76,3.99,7.76,10.35,Walking
3,0.09,0.11,0.1,0.11,0.1,0.1,0.09,0.09,0.14,0.08,0.08,0.1,0.1,0.08,0.16,0.11,0.09,0.12,0.08,0.1,0.09,0.05,0.15,0.11,0.09,0.12,0.13,0.1,0.1,0.1,6.74,0.53,6.66,2.96,2.46,7.79,3.83,7.79,10.34,Walking
3,0.15,0.05,0.09,0.07,0.11,0.13,0.08,0.12,0.12,0.1,0.12,0.12,0.07,0.07,0.11,0.12,0.14,0.08,0.08,0.12,0.09,0.08,0.07,0.15,0.12,0.12,0.09,0.1,0.12,0.08,6.78,0.38,6.84,3.21,2.42,7.97,4.12,7.97,10.49,Walking
3,0.12,0.08,0.08,0.1,0.09,0.09,0.15,0.1,0.08,0.13,0.08,0.09,0.12,0.1,0.15,0.09,0.08,0.11,0.07,0.13,0.07,0.1,0.11,0.09,0.13,0.09,0.11,0.12,0.13,0.08,6.89,0.63,6.94,3.16,2.63,8.1,4.08,8.1,10.69,Walking
3,0.14,0.06,0.12,0.1,0.09,0.07,0.07,0.11,0.13,0.13,0.13,0.07,0.1,0.09,0.1,0.12,0.08,0.12,0.09,0.13,0.09,0.08,0.09,0.14,0.11,0.14,0.06,0.07,0.11,0.14,6.98,0.56,6.93,3.47,2.74,8.12,4.43,8.12,10.9,Walking
3,0.1,0.08,0.12,0.09,0.09,0.07,0.13,0.1,0.09,0.15,0.09,0.1,0.11,0.13,0.1,0.1,0.11,0.1,0.08,0.09,0.14,0.1,0.09,0.09,0.07,0.07,0.13,0.13,0.14,0.06,6.65,0.45,7.06,3.04,2.76,8.2,3.95,8.2,10.64,Walking
3,0.09,0.12,0.08,0.1,0.08,0.11,0.12,0.13,0.09,0.11,0.09,0.11,0.12,0.1,0.11,0.12,0.09,0.06,0.11,0.11,0.11,0.14,0.12,0.09,0.08,0.06,0.1,0.1,0.13,0.1,6.69,0.42,6.81,3.13,2.89,7.95,3.95,7.95,10.55,Walking
3,0.08,0.1,0.13,0.1,0.1,0.11,0.09,0.07,0.1,0.15,0.12,0.09,0.09,0.16,0.09,0.12,0.09,0.1,0.08,0.09,0.12,0.14,0.1,0.08,0.1,0.05,0.11,0.11,0.1,0.11,6.5,0.33,6.97,3.08,2.8,8.15,4.02,8.15,10.53,Walking
3,0.15,0.06,0.09,0.1,0.09,0.09,0.09,0.1,0.14,0.11,0.12,0.08,0.1,0.1,0.14,0.12,0.08,0.07,0.11,0.11,0.11,0.04,0.16,0.1,0.08,0.14,0.07,0.1,0.11,0.12,6.68,0.53,6.87,3.18,2.73,8.07,4.08,8.07,10.65,Walking
3,0.14,0.06,0.08,0.09,0.12,0.06,0.12,0.08,0.1,0.17,0.14,0.1,0.15,0.07,0.11,0.09,0.09,0.07,0.12,0.09,0.09,0.09,0.1,0.09,0.13,0.11,0.09,0.14,0.07,0.1,6.48,0.43,7.11,3.32,2.42,8.34,4.16,8.34,10.54,Walking
3,0.13,0.06,0.07,0.09,0.09,0.1,0.14,0.09,0.12,0.14,0.09,0.11,0.11,0.12,0.13,0.08,0.12,0.09,0.09,0.09,0.09,0.12,0.09,0.09,0.12,0.12,0.08,0.11,0.12,0.09,6.56,0.57,7.1,2.98,2.75,8.24,3.8,8.24,10.63,Walking
3,0.13,0.09,0.06,0.08,0.11,0.09,0.11,0.06,0.15,0.15,0.1,0.11,0.12,0.1,0.12,0.1,0.11,0.07,0.09,0.1,0.06,0.12,0.1,0.09,0.13,0.14,0.08,0.08,0.11,0.11,6.52,0.69,7.18,3.07,2.73,8.44,3.91,8.44,10.66,Walking
3,0.13,0.08,0.05,0.05,0.11,0.12,0.13,0.07,0.13,0.15,0.06,0.17,0.13,0.11,0.1,0.11,0.12,0.08,0.08,0.07,0.09,0.05,0.13,0.09,0.14,0.1,0.12,0.09,0.12,0.1,6.24,0.66,7.19,2.87,2.62,8.41,3.66,8.41,10.42,Walking
3,0.1,0.1,0.12,0.09,0.05,0.12,0.11,0.05,0.12,0.17,0.14,0.11,0.11,0.14,0.1,0.09,0.06,0.1,0.08,0.09,0.17,0.14,0.05,0.09,0.1,0.06,0.1,0.09,0.13,0.1,6.17,0.17,7.19,3.13,2.88,8.44,3.95,8.44,10.61,Walking
3,0.08,0.11,0.09,0.04,0.1,0.13,0.11,0.09,0.08,0.21,0.1,0.13,0.15,0.12,0.06,0.07,0.09,0.12,0.12,0.06,0.16,0.11,0.07,0.1,0.07,0.08,0.09,0.12,0.1,0.11,6.17,0.3,7.61,3.17,2.93,8.76,3.81,8.76,10.9,Walking
3,0.1,0.09,0.09,0.07,0.08,0.11,0.1,0.09,0.11,0.18,0.12,0.16,0.11,0.14,0.06,0.08,0.09,0.07,0.1,0.09,0.14,0.11,0.1,0.11,0.08,0.04,0.11,0.11,0.1,0.11,6.14,0.51,7.38,3.34,3.1,8.59,4.12,8.59,10.79,Walking
3,0.1,0.08,0.06,0.08,0.09,0.1,0.13,0.1,0.1,0.17,0.14,0.14,0.14,0.14,0.12,0.1,0.03,0.07,0.09,0.07,0.12,0.11,0.11,0.09,0.11,0.05,0.05,0.15,0.13,0.1,5.72,0.41,7.66,2.98,2.8,8.83,3.8,8.83,10.59,Walking
3,0.03,0.04,0.07,0.04,0.04,0.05,0.05,0.07,0.07,0.09,0.06,0.07,0.1,0.08,0.05,0.04,0.03,0.06,0.05,0.04,0.05,0.07,0.06,0.03,0.04,0.05,0.06,0.09,0.05,0.07,3.18,0.34,4.22,1.85,1.45,8.91,4.45,8.91,5.8,Walking
3,0.06,0.06,0.15,0.1,0.08,0.05,0.06,0.11,0.14,0.0,0.11,0.12,0.13,0.12,0.08,0.1,0.08,0.07,0.08,0.0,0.1,0.13,0.07,0.08,0.07,0.11,0.16,0.09,0.11,0.0,8.01,1.01,3.81,8.01,4.14,5.03,8.99,5.03,12.14,Jogging
3,0.09,0.07,0.06,0.11,0.08,0.15,0.13,0.15,0.08,0.0,0.1,0.13,0.09,0.1,0.11,0.08,0.11,0.07,0.1,0.0,0.12,0.09,0.13,0.1,0.07,0.12,0.14,0.07,0.07,0.0,8.62,0.77,2.7,8.01,4.32,3.84,9.02,3.84,12.36,Jogging
3,0.05,0.09,0.12,0.1,0.16,0.14,0.12,0.06,0.07,0.0,0.11,0.1,0.08,0.12,0.09,0.08,0.13,0.14,0.08,0.0,0.11,0.09,0.08,0.11,0.13,0.11,0.1,0.07,0.13,0.0,8.89,0.78,2.61,7.98,4.05,3.56,8.97,3.56,12.45,Jogging
3,0.02,0.12,0.07,0.06,0.12,0.14,0.1,0.12,0.11,0.0,0.11,0.1,0.09,0.09,0.09,0.08,0.15,0.11,0.1,0.0,0.14,0.09,0.1,0.11,0.08,0.12,0.06,0.09,0.13,0.0,9.21,0.61,2.81,8.09,4.35,3.7,9.17,3.7,13.1,Jogging
3,0.05,0.09,0.07,0.08,0.12,0.08,0.16,0.14,0.11,0.0,0.08,0.16,0.06,0.1,0.09,0.1,0.12,0.1,0.12,0.0,0.11,0.11,0.07,0.14,0.09,0.07,0.13,0.12,0.09,0.0,8.96,0.61,2.79,8.02,4.09,3.63,9.1,3.63,12.64,Jogging
3,0.03,0.12,0.07,0.13,0.11,0.11,0.12,0.12,0.11,0.0,0.1,0.08,0.13,0.06,0.1,0.11,0.11,0.14,0.1,0.0,0.1,0.12,0.09,0.17,0.08,0.07,0.11,0.1,0.09,0.0,9.31,0.7,2.63,7.73,4.1,3.44,8.81,3.44,12.7,Jogging
3,0.06,0.07,0.09,0.09,0.11,0.13,0.15,0.14,0.1,0.0,0.09,0.12,0.09,0.12,0.08,0.13,0.08,0.12,0.12,0.0,0.08,0.09,0.15,0.09,0.09,0.11,0.1,0.11,0.11,0.0,9.05,0.95,2.62,7.73,4.0,3.68,8.81,3.68,12.5,Jogging
3,0.04,0.12,0.12,0.12,0.11,0.13,0.1,0.1,0.1,0.0,0.1,0.12,0.09,0.1,0.08,0.12,0.12,0.08,0.13,0.0,0.1,0.12,0.11,0.1,0.12,0.11,0.09,0.11,0.1,0.0,8.73,0.46,2.72,8.0,3.88,3.62,9.07,3.62,12.38,Jogging
3,0.04,0.09,0.07,0.12,0.1,0.13,0.11,0.12,0.13,0.0,0.1,0.08,0.13,0.07,0.1,0.13,0.1,0.12,0.1,0.0,0.1,0.09,0.11,0.11,0.12,0.07,0.1,0.14,0.1,0.0,9.08,0.64,2.69,7.82,3.9,3.54,8.98,3.54,12.65,Jogging
3,0.08,0.13,0.13,0.12,0.14,0.1,0.07,0.05,0.08,0.0,0.11,0.07,0.15,0.1,0.12,0.1,0.09,0.12,0.07,0.0,0.12,0.08,0.14,0.11,0.1,0.08,0.07,0.11,0.12,0.0,8.64,0.68,3.22,7.77,4.21,4.17,8.89,4.17,12.49,Jogging
3,0.07,0.12,0.13,0.11,0.13,0.09,0.12,0.09,0.09,0.0,0.1,0.09,0.08,0.11,0.11,0.14,0.05,0.1,0.13,0.0,0.06,0.15,0.07,0.13,0.13,0.1,0.1,0.1,0.11,0.0,9.25,0.87,2.85,7.56,3.89,3.77,8.77,3.77,12.59,Jogging
3,0.08,0.09,0.12,0.1,0.11,0.12,0.09,0.12,0.11,0.0,0.11,0.1,0.09,0.12,0.07,0.11,0.12,0.06,0.12,0.0,0.13,0.06,0.12,0.08,0.11,0.13,0.07,0.09,0.1,0.0,8.93,0.74,2.94,8.24,4.12,3.9,9.38,3.9,12.95,Jogging
3,0.08,0.06,0.09,0.1,0.08,0.14,0.06,0.14,0.14,0.0,0.12,0.12,0.09,0.09,0.1,0.08,0.1,0.1,0.07,0.0,0.11,0.09,0.12,0.1,0.11,0.08,0.12,0.08,0.1,0.0,8.56,0.72,3.12,8.28,4.18,4.21,9.4,4.21,12.76,Jogging
